table_name,column_name
AF_VendorDirectory,AutoInsExpires
AF_VendorDirectory,StateLicExpires
AF_VendorDirectory,ContractExpires
AF_VendorDirectory,Tags
AF_VendorDirectory,VendorId
AF_VendorDirectory,VendorTrades
AF_VendorDirectory,DoNotUseForWorkOrder
AF_VendorDirectory,Terms
AF_VendorDirectory,FirstName
AF_VendorDirectory,LastName
AF_VendorDirectory,CreatedBy
AF_VendorDirectory,VendorType
AF_VendorDirectory,PortalActivated
AF_VendorDirectory,appfolio_collection
AF_VendorDirectory,last_synced
AF_VendorDirectory,created_at
AF_WorkOrder,id
AF_WorkOrder,Property
AF_WorkOrder,PropertyName
AF_WorkOrder,PropertyId
AF_WorkOrder,PropertyAddress
AF_WorkOrder,PropertyStreet1
AF_WorkOrder,PropertyStreet2
AF_WorkOrder,PropertyCity
AF_WorkOrder,PropertyState
AF_WorkOrder,PropertyZip
AF_WorkOrder,UnitAddress
AF_WorkOrder,UnitStreet
AF_WorkOrder,UnitStreet2
AF_WorkOrder,UnitCity
AF_WorkOrder,UnitState
AF_WorkOrder,UnitZip
AF_WorkOrder,Priority
AF_WorkOrder,WorkOrderType
AF_WorkOrder,ServiceRequestNumber
AF_WorkOrder,ServiceRequestDescription
AF_WorkOrder,HomeWarrantyExpiration
AF_WorkOrder,WorkOrderNumber
AF_WorkOrder,JobDescription
AF_WorkOrder,Instructions
AF_WorkOrder,Status
AF_WorkOrder,vendor_id
AF_WorkOrder,Vendor
AF_WorkOrder,UnitId
AF_WorkOrder,UnitName
AF_WorkOrder,OccupancyId
AF_WorkOrder,PrimaryTenant
AF_WorkOrder,PrimaryTenantEmail
AF_WorkOrder,PrimaryTenantPhoneNumber
AF_WorkOrder,CreatedAt
AF_WorkOrder,CreatedBy
AF_WorkOrder,AssignedUser
AF_WorkOrder,WorkOrderId
AF_WorkOrder,appfolio_collection
AF_WorkOrder,last_synced
AF_WorkOrder,created_at
AF_WorkOrder,EstimateReqOn
AF_WorkOrder,EstimatedOn
AF_WorkOrder,EstimateAmount
AF_WorkOrder,EstimateApprovalStatus
AF_WorkOrder,EstimateApprovedOn
AF_WorkOrder,EstimateApprovalLastRequestedOn
AF_WorkOrder,ScheduledStart
AF_WorkOrder,ScheduledEnd
AF_WorkOrder,WorkDoneOn
AF_WorkOrder,CompletedOn
AF_WorkOrder,LastBilledOn
AF_WorkOrder,CanceledOn
AF_WorkOrder,Amount
AF_WorkOrder,Invoice
AF_WorkOrder,UnitTurnId
AF_WorkOrder,CorporateChargeAmount
AF_WorkOrder,CorporateChargeId
AF_WorkOrder,DiscountAmount
AF_WorkOrder,DiscountBillId
AF_WorkOrder,MarkupAmount
AF_WorkOrder,MarkupBillId
AF_WorkOrder,TenantTotalChargeAmount
AF_WorkOrder,TenantChargeIds
AF_WorkOrder,VendorBillAmount
AF_WorkOrder,VendorBillId
AF_WorkOrder,VendorChargeAmount
AF_WorkOrder,VendorChargeId
AF_WorkOrder,InspectionId
AF_WorkOrder,InspectionDate
AF_WorkOrder,ServiceRequestId
AF_WorkOrder,Recurring
AF_WorkOrder,SubmittedByTenant
AF_WorkOrder,RequestingTenant
AF_WorkOrder,MaintenanceLimit
AF_WorkOrder,StatusNotes
AF_WorkOrder,FollowUpOn
AF_WorkOrder,VendorTrade
AF_WorkOrder,UnitTurnCategory
AF_WorkOrder,WorkOrderIssue
AF_WorkOrder,SurveyId
AF_WorkOrder,VendorPortalInvoices
AF_WorkOrder,VendorName
AF_agedpayablessummary,id
AF_agedpayablessummary,Property
AF_agedpayablessummary,PropertyName
AF_agedpayablessummary,PropertyId
AF_agedpayablessummary,PropertyAddress
AF_agedpayablessummary,PropertyStreet1
AF_agedpayablessummary,PropertyStreet2
AF_agedpayablessummary,PropertyCity
AF_agedpayablessummary,PropertyState
AF_agedpayablessummary,PropertyZip
AF_agedpayablessummary,PayeeName
AF_agedpayablessummary,UnitId
AF_agedpayablessummary,AmountPayable
AF_agedpayablessummary,NotYetDue
AF_agedpayablessummary,0To30
AF_agedpayablessummary,30To60
AF_agedpayablessummary,60To90
AF_agedpayablessummary,90Plus
AF_agedpayablessummary,30Plus
AF_agedpayablessummary,60Plus
AF_agedpayablessummary,InvoicePartyId
AF_agedpayablessummary,InvoicePartyType
AF_agedpayablessummary,appfolio_collection
AF_agedpayablessummary,last_synced
AF_agedreceivabledetail,id
AF_agedreceivabledetail,PayerName
AF_agedreceivabledetail,Property
AF_agedreceivabledetail,PropertyName
AF_agedreceivabledetail,PropertyId
AF_agedreceivabledetail,PropertyAddress
AF_agedreceivabledetail,PropertyStreet1
AF_agedreceivabledetail,PropertyStreet2
AF_agedreceivabledetail,PropertyCity
AF_agedreceivabledetail,PropertyState
AF_agedreceivabledetail,PropertyZip
AF_agedreceivabledetail,InvoiceOccurredOn
AF_agedreceivabledetail,PostingDate
AF_agedreceivabledetail,GlAccountNumber
AF_agedreceivabledetail,GlAccountName
AF_agedreceivabledetail,GlAccountId
AF_agedreceivabledetail,TotalAmount
AF_agedreceivabledetail,AmountReceivable
AF_agedreceivabledetail,FutureCharges
AF_agedreceivabledetail,0To30
AF_agedreceivabledetail,30To60
AF_agedreceivabledetail,60To90
AF_agedreceivabledetail,90Plus
AF_agedreceivabledetail,30Plus
AF_agedreceivabledetail,60Plus
AF_agedreceivabledetail,OccupancyName
AF_agedreceivabledetail,GlAccount
AF_agedreceivabledetail,UnitAddress
AF_agedreceivabledetail,UnitStreet1
AF_agedreceivabledetail,UnitStreet2
AF_agedreceivabledetail,UnitCity
AF_agedreceivabledetail,UnitState
AF_agedreceivabledetail,UnitZip
AF_agedreceivabledetail,UnitName
AF_agedreceivabledetail,UnitType
AF_agedreceivabledetail,UnitTags
AF_agedreceivabledetail,TenantStatus
AF_agedreceivabledetail,PaymentPlan
AF_agedreceivabledetail,TxnId
AF_agedreceivabledetail,occupancy_id
AF_agedreceivabledetail,UnitId
AF_agedreceivabledetail,appfolio_collection
AF_agedreceivabledetail,last_synced
AF_billdetail,id
AF_billdetail,ReferenceNumber
AF_billdetail,BillDate
AF_billdetail,DueDate
AF_billdetail,PostingDate
AF_billdetail,Account
AF_billdetail,AccountName
AF_billdetail,AccountNumber
AF_billdetail,Property
AF_billdetail,PropertyName
AF_billdetail,PropertyId
AF_billdetail,PropertyAddress
AF_billdetail,PropertyStreet
AF_billdetail,PropertyStreet2
AF_billdetail,PropertyCity
AF_billdetail,PropertyState
AF_billdetail,PropertyZip
AF_billdetail,Unit
AF_billdetail,PayeeName
AF_billdetail,Paid
AF_billdetail,Unpaid
AF_billdetail,CheckNumber
AF_billdetail,PaymentDate
AF_billdetail,Description
AF_billdetail,WorkOrder
AF_billdetail,CashAccount
AF_billdetail,TxnId
AF_billdetail,PayableInvoiceDetailID
AF_billdetail,UnitId
AF_billdetail,Quantity
AF_billdetail,Rate
AF_billdetail,WorkOrderAssignee
AF_billdetail,ApprovalStatus
AF_billdetail,ApprovedBy
AF_billdetail,LastApprover
AF_billdetail,NextApprovers
AF_billdetail,DaysPendingApproval
AF_billdetail,BoardApprovalStatus
AF_billdetail,TxnCreatedAt
AF_billdetail,TxnUpdatedAt
AF_billdetail,CreatedBy
AF_billdetail,BankAccount
AF_billdetail,VendorAccountNumber
AF_billdetail,ServiceFrom
AF_billdetail,ServiceTo
AF_billdetail,OtherPaymentType
AF_billdetail,PurchaseOrderNumber
AF_billdetail,PurchaseOrderId
AF_billdetail,BilledBack
AF_billdetail,Project
AF_billdetail,ProjectId
AF_billdetail,ServiceRequestId
AF_billdetail,VendorId
AF_billdetail,CostCenterName
AF_billdetail,CostCenterNumber
AF_billdetail,WorkOrderIssue
AF_billdetail,IntercompanyPartyName
AF_billdetail,IntercompanyPartyId
AF_billdetail,WorkOrderId
AF_billdetail,PartyId
AF_billdetail,PartyType
AF_billdetail,appfolio_collection
AF_billdetail,last_synced
AF_billdetail,UnitName
AF_buildings,idbuild
AF_buildings,PropertyName
AF_buildings,PropertyAddress
AF_buildings,PropertyCity
AF_buildings,PropertyState
AF_buildings,Portfolio
AF_buildings,PortfolioId
AF_buildings,PropertyLegacyStreet1
AF_buildings,PropertyGroupName
AF_buildings,Property
AF_buildings,id
AF_buildings,PropertyId
AF_buildings,PropertyStreet1
AF_buildings,PropertyStreet2
AF_buildings,PropertyZip
AF_buildings,PropertyCounty
AF_buildings,Building
AF_buildings,BuildingName
AF_buildings,BuildingId
AF_buildings,BuildingAddress
AF_buildings,BuildingStreet1
AF_buildings,BuildingStreet2
AF_buildings,BuildingCity
AF_buildings,BuildingState
AF_buildings,BuildingZip
AF_buildings,PropertyGroupId
AF_buildings,Units
AF_buildings,SqFt
AF_buildings,YearBuilt
AF_buildings,PropertyType
AF_buildings,BuildingType
AF_buildings,Amenities
AF_buildings,Description
AF_buildings,MarketRent
AF_buildings,ManagementFeePercent
AF_buildings,ManagementFlatFee
AF_buildings,MinimumFee
AF_buildings,MaximumFee
AF_buildings,PropertyCreatedOn
AF_buildings,PropertyCreatedBy
AF_buildings,appfolio_collection
AF_buildings,last_synced
AF_chargedetail,id
AF_chargedetail,UnitAddress
AF_chargedetail,UnitStreet1
AF_chargedetail,UnitStreet2
AF_chargedetail,UnitCity
AF_chargedetail,UnitState
AF_chargedetail,UnitZip
AF_chargedetail,Property
AF_chargedetail,PropertyName
AF_chargedetail,PropertyId
AF_chargedetail,TxnId
AF_chargedetail,PartyId
AF_chargedetail,ReceivableInvoiceDetailID
AF_chargedetail,UnitID
AF_chargedetail,GlAccountId
AF_chargedetail,WorkOrderId
AF_chargedetail,BillID
AF_chargedetail,PartyType
AF_chargedetail,ChargeDate
AF_chargedetail,ReceiptInfo
AF_chargedetail,GlAccountNumber
AF_chargedetail,GlAccountName
AF_chargedetail,ChargedTo
AF_chargedetail,ChargeAmount
AF_chargedetail,ChargeDescription
AF_chargedetail,PaidAmount
AF_chargedetail,ReceiptType
AF_chargedetail,ReceiptDate
AF_chargedetail,ReceiptReference
AF_chargedetail,Unit
AF_chargedetail,OwnersPhoneNumberEmail
AF_chargedetail,Owners
AF_chargedetail,PostingDate
AF_chargedetail,CreatedBy
AF_chargedetail,CreatedAt
AF_chargedetail,LastEditedAt
AF_chargedetail,appfolio_collection
AF_chargedetail,last_synced
AF_chargedetail,UnitName
AF_chartofaccounts,id
AF_chartofaccounts,GlAccountNumber
AF_chartofaccounts,GlAccountName
AF_chartofaccounts,GlAccountType
AF_chartofaccounts,SubAccountof
AF_chartofaccounts,OffsetAccount
AF_chartofaccounts,SubjectToTaxAuthority
AF_chartofaccounts,Options
AF_chartofaccounts,FundAccount
AF_chartofaccounts,Hidden
AF_chartofaccounts,GlAccountId
AF_chartofaccounts,SubAccountOfId
AF_chartofaccounts,OffsetAccountId
AF_chartofaccounts,appfolio_collection
AF_chartofaccounts,last_synced
AF_debtcollectionsstatus,id
AF_debtcollectionsstatus,Tenants
AF_debtcollectionsstatus,Unit
AF_debtcollectionsstatus,Property
AF_debtcollectionsstatus,PropertyName
AF_debtcollectionsstatus,PropertyId
AF_debtcollectionsstatus,PropertyAddress
AF_debtcollectionsstatus,PropertyStreet1
AF_debtcollectionsstatus,PropertyStreet2
AF_debtcollectionsstatus,PropertyCity
AF_debtcollectionsstatus,PropertyState
AF_debtcollectionsstatus,PropertyZip
AF_debtcollectionsstatus,VendorAccountNumber
AF_debtcollectionsstatus,SubmissionDate
AF_debtcollectionsstatus,LastPaymentDate
AF_debtcollectionsstatus,BalancePlaced
AF_debtcollectionsstatus,AmountCollected
AF_debtcollectionsstatus,BalanceDue
AF_debtcollectionsstatus,StatusDescription
AF_debtcollectionsstatus,PartnerUrl
AF_debtcollectionsstatus,CollectionPartner
AF_debtcollectionsstatus,BalanceCancelled
AF_debtcollectionsstatus,CancellationDate
AF_debtcollectionsstatus,OccupancyId
AF_debtcollectionsstatus,UnitId
AF_debtcollectionsstatus,appfolio_collection
AF_debtcollectionsstatus,last_synced
AF_debtcollectionsstatus,UnitName
AF_delinquency_new,id
AF_delinquency_new,Unit
AF_delinquency_new,Name
AF_delinquency_new,TenantStatus
AF_delinquency_new,Tags
AF_delinquency_new,PhoneNumbers
AF_delinquency_new,MoveOut
AF_delinquency_new,Deposit
AF_delinquency_new,PrimaryTenantEmail
AF_delinquency_new,UnitType
AF_delinquency_new,Property
AF_delinquency_new,PropertyName
AF_delinquency_new,PropertyId
AF_delinquency_new,PropertyAddress
AF_delinquency_new,PropertyStreet1
AF_delinquency_new,PropertyStreet2
AF_delinquency_new,PropertyCity
AF_delinquency_new,PropertyState
AF_delinquency_new,PropertyZip
AF_delinquency_new,AmountReceivable
AF_delinquency_new,DelinquentSubsidyAmount
AF_delinquency_new,NotYetDue
AF_delinquency_new,0To30
AF_delinquency_new,30Plus
AF_delinquency_new,30To60
AF_delinquency_new,60Plus
AF_delinquency_new,60To90
AF_delinquency_new,90Plus
AF_delinquency_new,LastPayment
AF_delinquency_new,PaymentAmount
AF_delinquency_new,PrepaymentAmount
AF_delinquency_new,NSF
AF_delinquency_new,LateCount
AF_delinquency_new,CertifiedFundsOnly
AF_delinquency_new,Rent
AF_delinquency_new,DelinquentRent
AF_delinquency_new,DelinquencyNotes
AF_delinquency_new,MonthlyCharges
AF_delinquency_new,InCollections
AF_delinquency_new,CollectionsAgency
AF_delinquency_new,UnitId
AF_delinquency_new,OccupancyId
AF_delinquency_new,PaymentPlan
AF_delinquency_new,Visibility
AF_delinquency_new,appfolio_collection
AF_delinquency_new,last_synced
AF_delinquency_new,created_at
AF_delinquency_new,MoveIn
AF_delinquency_new,UnitName
AF_deposit_register_new,id
AF_deposit_register_new,DepositNumber
AF_deposit_register_new,ReceiptDate
AF_deposit_register_new,Payer
AF_deposit_register_new,PropertyName
AF_deposit_register_new,Type
AF_deposit_register_new,Reference
AF_deposit_register_new,Description
AF_deposit_register_new,DepositAmount
AF_deposit_register_new,ReceiptAmount
AF_deposit_register_new,Cleared
AF_deposit_register_new,ReceiptDescription
AF_deposit_register_new,UnitName
AF_deposit_register_new,TxnId
AF_deposit_register_new,PropertyId
AF_deposit_register_new,UnitId
AF_deposit_register_new,appfolio_collection
AF_deposit_register_new,last_synced
AF_deposit_register_new,created_at
AF_generalledger,id
AF_generalledger,GlAccountName
AF_generalledger,Property
AF_generalledger,PropertyName
AF_generalledger,PropertyId
AF_generalledger,PropertyIntegrationId
AF_generalledger,PropertyAddress
AF_generalledger,PropertyStreet1
AF_generalledger,PropertyStreet2
AF_generalledger,PropertyCity
AF_generalledger,PropertyState
AF_generalledger,PropertyZip
AF_generalledger,Unit
AF_generalledger,PostDate
AF_generalledger,Month
AF_generalledger,Quarter
AF_generalledger,Year
AF_generalledger,PartyName
AF_generalledger,Type
AF_generalledger,Reference
AF_generalledger,Debit
AF_generalledger,Credit
AF_generalledger,BankAccount
AF_generalledger,Balance
AF_generalledger,TxnCreatedAt
AF_generalledger,TxnUpdatedAt
AF_generalledger,InvoiceUpdatedAt
AF_generalledger,AccountUpdatedAt
AF_generalledger,CreatedBy
AF_generalledger,Remarks
AF_generalledger,Description
AF_generalledger,DepositDate
AF_generalledger,DepositNumber
AF_generalledger,CashAccount
AF_generalledger,IntercompanyPartyName
AF_generalledger,AccountNumber
AF_generalledger,ServiceFrom
AF_generalledger,ServiceTo
AF_generalledger,Project
AF_generalledger,ProjectId
AF_generalledger,ReceivableInvoiceDetailID
AF_generalledger,TxnDetailIntegrationId
AF_generalledger,GlAccountIntegrationId
AF_generalledger,UnitIntegrationId
AF_generalledger,TxnIntegrationId
AF_generalledger,PartyId
AF_generalledger,PartyType
AF_generalledger,TxnId
AF_generalledger,TxnDetailId
AF_generalledger,UnitId
AF_generalledger,GlAccountId
AF_generalledger,IntercompanyPartyId
AF_generalledger,appfolio_collection
AF_generalledger,last_synced
AF_generalledger,created_at
AF_generalledger,UnitName
AF_gross_potential_rent_new,id
AF_gross_potential_rent_new,Property
AF_gross_potential_rent_new,PropertyName
AF_gross_potential_rent_new,PropertyId
AF_gross_potential_rent_new,PropertyAddress
AF_gross_potential_rent_new,PropertyStreet1
AF_gross_potential_rent_new,PropertyStreet2
AF_gross_potential_rent_new,PropertyCity
AF_gross_potential_rent_new,PropertyState
AF_gross_potential_rent_new,PropertyZip
AF_gross_potential_rent_new,Unit
AF_gross_potential_rent_new,UnitTags
AF_gross_potential_rent_new,UnitType
AF_gross_potential_rent_new,BdBa
AF_gross_potential_rent_new,Tenant
AF_gross_potential_rent_new,GrossPotentialRent
AF_gross_potential_rent_new,LossToMarket
AF_gross_potential_rent_new,MonthlyRent
AF_gross_potential_rent_new,Concessions
AF_gross_potential_rent_new,VacancyLoss
AF_gross_potential_rent_new,ModelLoss
AF_gross_potential_rent_new,RenovationLoss
AF_gross_potential_rent_new,OfficeLoss
AF_gross_potential_rent_new,DelinquencyLoss
AF_gross_potential_rent_new,NetRentIncome
AF_gross_potential_rent_new,OccupancyId
AF_gross_potential_rent_new,UnitId
AF_gross_potential_rent_new,Period
AF_gross_potential_rent_new,MarketRent
AF_gross_potential_rent_new,RentCharges
AF_gross_potential_rent_new,appfolio_collection
AF_gross_potential_rent_new,last_synced
AF_gross_potential_rent_new,created_at
AF_gross_potential_rent_new,TenantName
AF_gross_potential_rent_new,UnitName
AF_guest_cards_new,id
AF_guest_cards_new,Name
AF_guest_cards_new,EmailAddress
AF_guest_cards_new,PhoneNumber
AF_guest_cards_new,Received
AF_guest_cards_new,LastActivityDate
AF_guest_cards_new,LastActivityType
AF_guest_cards_new,Status
AF_guest_cards_new,MoveInPreference
AF_guest_cards_new,MaxRent
AF_guest_cards_new,BedBathPreference
AF_guest_cards_new,PetPreference
AF_guest_cards_new,MonthlyIncome
AF_guest_cards_new,CreditScore
AF_guest_cards_new,LeadType
AF_guest_cards_new,Source
AF_guest_cards_new,Property
AF_guest_cards_new,Unit
AF_guest_cards_new,AssignedUser
AF_guest_cards_new,AssignedUserID
AF_guest_cards_new,GuestCardId
AF_guest_cards_new,GuestCardUuid
AF_guest_cards_new,PropertyId
AF_guest_cards_new,UnitId
AF_guest_cards_new,Notes
AF_guest_cards_new,PropertyName
AF_guest_cards_new,TenantId
AF_guest_cards_new,InquiryID
AF_guest_cards_new,appfolio_collection
AF_guest_cards_new,last_synced
AF_guest_cards_new,created_at
AF_guest_cards_new,UnitName
AF_guest_cards_new,TenantName
AF_leaseexpirationdetailbymonth,id
AF_leaseexpirationdetailbymonth,Property
AF_leaseexpirationdetailbymonth,PropertyName
AF_leaseexpirationdetailbymonth,PropertyId
AF_leaseexpirationdetailbymonth,PropertyAddress
AF_leaseexpirationdetailbymonth,PropertyStreet1
AF_leaseexpirationdetailbymonth,PropertyStreet2
AF_leaseexpirationdetailbymonth,PropertyCity
AF_leaseexpirationdetailbymonth,PropertyState
AF_leaseexpirationdetailbymonth,PropertyZip
AF_leaseexpirationdetailbymonth,Unit
AF_leaseexpirationdetailbymonth,UnitTags
AF_leaseexpirationdetailbymonth,UnitType
AF_leaseexpirationdetailbymonth,MoveIn
AF_leaseexpirationdetailbymonth,LeaseExpires
AF_leaseexpirationdetailbymonth,LeaseExpiresMonth
AF_leaseexpirationdetailbymonth,MarketRent
AF_leaseexpirationdetailbymonth,Sqft
AF_leaseexpirationdetailbymonth,TenantName
AF_leaseexpirationdetailbymonth,Deposit
AF_leaseexpirationdetailbymonth,Rent
AF_leaseexpirationdetailbymonth,PhoneNumbers
AF_leaseexpirationdetailbymonth,UnitId
AF_leaseexpirationdetailbymonth,OccupancyId
AF_leaseexpirationdetailbymonth,TenantId
AF_leaseexpirationdetailbymonth,OwnerAgent
AF_leaseexpirationdetailbymonth,TenantAgent
AF_leaseexpirationdetailbymonth,RentStatus
AF_leaseexpirationdetailbymonth,LegalRent
AF_leaseexpirationdetailbymonth,OwnersPhoneNumber
AF_leaseexpirationdetailbymonth,Owners
AF_leaseexpirationdetailbymonth,LastRentIncrease
AF_leaseexpirationdetailbymonth,NextRentAdjustment
AF_leaseexpirationdetailbymonth,NextRentIncrease
AF_leaseexpirationdetailbymonth,LeaseSignDate
AF_leaseexpirationdetailbymonth,LastLeaseRenewal
AF_leaseexpirationdetailbymonth,Status
AF_leaseexpirationdetailbymonth,RenewalStartDate
AF_leaseexpirationdetailbymonth,NoticeGivenDate
AF_leaseexpirationdetailbymonth,MoveOut
AF_leaseexpirationdetailbymonth,TenantTags
AF_leaseexpirationdetailbymonth,AffordableProgram
AF_leaseexpirationdetailbymonth,ComputedMarketRent
AF_leaseexpirationdetailbymonth,appfolio_collection
AF_leaseexpirationdetailbymonth,last_synced
AF_leaseexpirationdetailbymonth,UnitName
AF_leases,LeaseUuid
AF_leases,TenantName
AF_leases,PropertyName
AF_leases,LeaseStart
AF_leases,LeaseEnd
AF_leases,CountersignedBy
AF_leases,CountersignedById
AF_leases,InquiryID
AF_leases,LeaseDocumentUuid
AF_leases,CountersignedDate
AF_leases,id
AF_leases,Property
AF_leases,PropertyId
AF_leases,PropertyAddress
AF_leases,PropertyStreet1
AF_leases,PropertyStreet2
AF_leases,PropertyCity
AF_leases,PropertyState
AF_leases,PropertyZip
AF_leases,Unit
AF_leases,UnitId
AF_leases,UnitName
AF_leases,LeaseId
AF_leases,LeaseNumber
AF_leases,LeaseType
AF_leases,Tenant
AF_leases,TenantId
AF_leases,PrimaryTenant
AF_leases,OccupancyId
AF_leases,LeaseFrom
AF_leases,LeaseTo
AF_leases,LeaseStartDate
AF_leases,LeaseEndDate
AF_leases,MoveInDate
AF_leases,MoveOutDate
AF_leases,NoticeTo
AF_leases,NoticeDate
AF_leases,SignedDate
AF_leases,ExecutedDate
AF_leases,Status
AF_leases,LeaseStatus
AF_leases,TenantStatus
AF_leases,CommercialLeaseType
AF_leases,Rent
AF_leases,MonthlyRent
AF_leases,BaseRent
AF_leases,SecurityDeposit
AF_leases,Deposit
AF_leases,PetDeposit
AF_leases,PetFee
AF_leases,ApplicationFee
AF_leases,RentIncreaseAmount
AF_leases,RentIncreaseDate
AF_leases,RentIncreasePercent
AF_leases,NextRentIncrease
AF_leases,LeaseTerm
AF_leases,LeaseTermType
AF_leases,RenewalOption
AF_leases,AutoRenewal
AF_leases,LateFeeAmount
AF_leases,LateFeeDays
AF_leases,LateFeeType
AF_leases,NSFFee
AF_leases,UtilitiesIncluded
AF_leases,ParkingIncluded
AF_leases,ParkingFee
AF_leases,StorageIncluded
AF_leases,StorageFee
AF_leases,LeaseSource
AF_leases,MarketingSource
AF_leases,SpecialTerms
AF_leases,Notes
AF_leases,LeaseNotes
AF_leases,Addendums
AF_leases,PetsAllowed
AF_leases,PetType
AF_leases,PetBreed
AF_leases,PetWeight
AF_leases,NumberOfPets
AF_leases,MaxOccupants
AF_leases,NumberOfOccupants
AF_leases,RentersInsuranceRequired
AF_leases,InsuranceAmount
AF_leases,PortfolioId
AF_leases,PropertyGroupId
AF_leases,appfolio_collection
AF_leases,last_synced
AF_leases,CreatedAt
AF_leases,PropertyStreet
AF_leases,UnitType
AF_leases,TenantVisibility
AF_leases,OccupancyName
AF_leases,MostRecentRent
AF_leases,SentDate
AF_leases,SignedOnDate
AF_leases,Renewal
AF_leases,MoveIn
AF_leases,MoveOut
AF_leases,TimeFromSendingToSigning
AF_leases,TimeFromSendingToCountersigning
AF_leases,UpdatedAt
AF_ownerdirectory,id
AF_ownerdirectory,Name
AF_ownerdirectory,PhoneNumbers
AF_ownerdirectory,Email
AF_ownerdirectory,AlternativePayee
AF_ownerdirectory,PaymentType
AF_ownerdirectory,LastPaymentDate
AF_ownerdirectory,HoldPayments
AF_ownerdirectory,OwnerPacketReports
AF_ownerdirectory,SendOwnerPacketsByEmail
AF_ownerdirectory,PropertiesOwned
AF_ownerdirectory,Tags
AF_ownerdirectory,LastPacketSent
AF_ownerdirectory,OwnerAddress
AF_ownerdirectory,OwnerStreet1
AF_ownerdirectory,OwnerStreet2
AF_ownerdirectory,OwnerCity
AF_ownerdirectory,OwnerState
AF_ownerdirectory,OwnerZip
AF_ownerdirectory,OwnerCountry
AF_ownerdirectory,OwnerId
AF_ownerdirectory,PropertiesOwnedIDs
AF_ownerdirectory,NotesForTheOwner
AF_ownerdirectory,FirstName
AF_ownerdirectory,LastName
AF_ownerdirectory,CreatedBy
AF_ownerdirectory,appfolio_collection
AF_ownerdirectory,last_synced
AF_portfolios,portfolioid
AF_portfolios,PropertyName
AF_portfolios,PropertyAddress
AF_portfolios,PropertyCity
AF_portfolios,PropertyState
AF_portfolios,PropertyZip
AF_portfolios,ManagementFeePercent
AF_portfolios,Units
AF_portfolios,MarketRent
AF_portfolios,AccountingBasis
AF_portfolios,AgentOfRecord
AF_portfolios,ArizonaRegionCode
AF_portfolios,PropertyClass
AF_portfolios,OnlineMaintenanceRequestInstructions
AF_portfolios,ListingType
AF_portfolios,ContractExpirations
AF_portfolios,YearBuilt
AF_portfolios,Amenities
AF_portfolios,Property
AF_portfolios,PropertyId
AF_portfolios,PropertyStreet1
AF_portfolios,PropertyStreet2
AF_portfolios,PropertyCounty
AF_portfolios,SqFt
AF_portfolios,ManagementFlatFee
AF_portfolios,MinimumFee
AF_portfolios,MaximumFee
AF_portfolios,WaiveFeesWhenVacant
AF_portfolios,Reserve
AF_portfolios,HomeWarrantyExpiration
AF_portfolios,InsuranceExpiration
AF_portfolios,TaxYearEnd
AF_portfolios,TaxAuthority
AF_portfolios,OwnersPhoneNumber
AF_portfolios,PayerName
AF_portfolios,Description
AF_portfolios,Portfolio
AF_portfolios,PremiumLeadsStatus
AF_portfolios,PremiumLeadsMonthlyCap
AF_portfolios,PremiumLeadsActivationDate
AF_portfolios,OwnerIDs
AF_portfolios,PropertyGroupId
AF_portfolios,PortfolioId
AF_portfolios,PortfolioUuid
AF_portfolios,Visibility
AF_portfolios,MaintenanceLimit
AF_portfolios,MaintenanceNotes
AF_portfolios,SiteManagerName
AF_portfolios,SiteManagerPhoneNumber
AF_portfolios,ManagementFeeType
AF_portfolios,LeaseFeeType
AF_portfolios,LeaseFlatFee
AF_portfolios,LeaseFeePercent
AF_portfolios,RenewalFeeType
AF_portfolios,RenewalFlatFee
AF_portfolios,RenewalFeePercent
AF_portfolios,FutureManagementFeeStartDate
AF_portfolios,FutureManagementFeePercent
AF_portfolios,FutureManagementFlatFee
AF_portfolios,FutureMinimumFee
AF_portfolios,FutureMaximumFee
AF_portfolios,FutureManagementFeeType
AF_portfolios,FutureWaiveFeesWhenVacant
AF_portfolios,OwnerPaymentType
AF_portfolios,PropertyType
AF_portfolios,PropertyCreatedOn
AF_portfolios,PropertyCreatedBy
AF_portfolios,Owners
AF_portfolios,PrepaymentType
AF_portfolios,LateFeeType
AF_portfolios,LateFeeBaseAmount
AF_portfolios,LateFeeDailyAmount
AF_portfolios,LateFeeGracePeriod
AF_portfolios,LateFeeGracePeriodFixedDay
AF_portfolios,LateFeeGraceBalance
AF_portfolios,MaxDailyLateFeesAmount
AF_portfolios,IgnorePartialPayments
AF_portfolios,ManagementStartDate
AF_portfolios,ManagementEndDate
AF_portfolios,ManagementEndReason
AF_portfolios,appfolio_collection
AF_portfolios,last_synced
AF_portfolios,id
AF_purchaseorder,id
AF_purchaseorder,ItemSubtotal
AF_purchaseorder,TaxEstimate
AF_purchaseorder,ShippingEstimate
AF_purchaseorder,PurchaseOrderNumber
AF_purchaseorder,Property
AF_purchaseorder,PropertyName
AF_purchaseorder,PropertyId
AF_purchaseorder,PropertyAddress
AF_purchaseorder,PropertyStreet1
AF_purchaseorder,PropertyStreet2
AF_purchaseorder,PropertyCity
AF_purchaseorder,PropertyState
AF_purchaseorder,PropertyZip
AF_purchaseorder,Description
AF_purchaseorder,Account
AF_purchaseorder,AccountName
AF_purchaseorder,AccountNumber
AF_purchaseorder,UnitName
AF_purchaseorder,VendorName
